dog_id,hs_health_conditions_eye,hs_health_conditions_ear,hs_health_conditions_oral,hs_health_conditions_skin,hs_health_conditions_cardiac,hs_health_conditions_respiratory,hs_health_conditions_gastrointestinal,hs_health_conditions_liver,hs_health_conditions_kidney,hs_health_conditions_reproductive,hs_health_conditions_orthopedic,hs_health_conditions_neurological,hs_health_conditions_endocrine,hs_health_conditions_hematologic,hs_health_conditions_immune,hs_health_conditions_infectious_disease,hs_health_conditions_toxin_consumption,hs_health_conditions_trauma,hs_health_conditions_cancer
84533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55185,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
57428,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
75738,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78233,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
81738,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
14260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53579,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45987,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
4820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
45376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72009,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
68252,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
52706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88242,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23104,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
88043,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31286,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78497,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
91204,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14321,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
59412,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
77155,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
68718,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
38530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
72233,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
40995,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
97709,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
95902,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90299,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
20286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86403,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38646,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
103337,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
5098,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22285,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
16586,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
62839,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103109,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6777,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
50084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36503,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
92960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
66735,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57824,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54509,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
73023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22060,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
82315,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
85283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5275,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48168,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53155,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
46054,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18151,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
88454,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
69733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
97926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51947,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2496,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
72209,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51287,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
5114,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
29940,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0
48137,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48786,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
87145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64377,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2375,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
6593,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
94762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94172,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
26436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73303,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
14323,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93838,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5622,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
46870,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8932,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
95926,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
31735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
85568,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
91157,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
85640,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
70059,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33555,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
66572,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
37112,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1209,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
78339,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
44205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
94823,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23801,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58262,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
84531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14803,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
96679,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51561,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
91909,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
29823,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
30247,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
65447,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
44176,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13815,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
73084,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
96536,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
43660,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
34432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
83999,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
36725,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10417,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15818,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31455,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
13240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
93338,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
60615,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
77468,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1
85384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24018,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
87745,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
85943,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31646,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12664,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32289,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
102851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
33106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
31771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91483,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
17144,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
47193,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
72506,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
46025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55204,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43193,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34657,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56687,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
54076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54467,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
74993,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
82428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2866,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
55554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
59393,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31743,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1838,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1
42050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12627,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1
54137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56757,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
87430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93705,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
49783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9413,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
16579,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
97547,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
79737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
98107,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0
79018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8971,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
62146,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
14378,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20545,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
69909,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
34746,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
10536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8126,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
59176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48088,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37497,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
68892,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
71930,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92695,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
91605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93451,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58945,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
40359,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
62373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88975,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77156,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82824,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91914,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
70890,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
47778,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
80903,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0
87715,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70099,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
62963,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41113,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90468,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
95810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
95727,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
76559,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
14876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
78749,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11573,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
41583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
26097,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
45048,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
56303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
57317,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
95436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15002,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
73953,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
85359,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
19898,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
102402,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
70445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35646,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
53125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
46605,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
73938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76628,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27660,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93703,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
83936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4736,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
60011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
58020,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
47781,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24784,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
83318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14319,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
70980,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40487,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
85870,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
13977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30952,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10455,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
43141,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3386,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
91805,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
84734,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
84516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
94213,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19646,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
90462,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37187,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97404,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67077,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91412,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
48181,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
70061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89338,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56479,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64656,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
67407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47848,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62519,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90556,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
80664,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
82320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1842,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
85341,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
62148,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
90591,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70413,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
61278,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
90060,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
10146,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1
65672,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
98256,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
68906,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
29967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
101008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
57555,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83643,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3466,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0
16849,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
56919,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
43575,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
96156,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76679,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
37578,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48544,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64490,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6046,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
79758,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
84997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
89034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
93427,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
50185,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
30108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
75249,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
81357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24942,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
23721,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
