dog_id,sex_1,sex_2
98952,True,False
62245,False,True
16424,False,True
12068,False,True
34075,True,False
89256,False,True
63684,False,True
102400,True,False
63668,False,True
15637,False,True
96231,False,True
65740,False,True
94689,True,False
67638,True,False
87782,True,False
82317,True,False
88267,False,True
81064,False,True
3575,False,True
1848,True,False
92488,True,False
79199,False,True
3127,False,True
90924,True,False
83954,False,True
86317,False,True
57741,True,False
14613,True,False
17074,False,True
42616,True,False
36421,False,True
26129,True,False
54449,False,True
73092,True,False
21132,True,False
48258,True,False
3514,True,False
86634,False,True
56674,False,True
96122,True,False
81964,False,True
86324,True,False
92321,True,False
81981,False,True
85159,False,True
28271,True,False
82880,False,True
80966,False,True
98046,False,True
47736,True,False
102570,True,False
9995,True,False
73141,True,False
49058,True,False
94637,True,False
76084,True,False
52113,False,True
34521,True,False
10185,False,True
79358,True,False
58492,True,False
71950,False,True
75696,True,False
81003,False,True
2248,False,True
4487,False,True
16474,False,True
83727,True,False
78149,False,True
97021,False,True
76805,False,True
21906,True,False
57675,True,False
35199,False,True
7105,True,False
64788,True,False
64362,False,True
23709,True,False
82393,False,True
59485,False,True
54870,False,True
12568,False,True
51053,True,False
57403,True,False
80455,True,False
82416,False,True
65553,False,True
54505,True,False
85303,False,True
29612,False,True
10715,False,True
101165,False,True
32489,True,False
2362,True,False
27274,True,False
21805,False,True
100341,True,False
26019,True,False
21522,False,True
8518,False,True
20514,True,False
95921,False,True
14986,True,False
13921,True,False
81238,False,True
64654,True,False
85324,False,True
25328,False,True
25112,False,True
48782,True,False
52386,False,True
73566,True,False
67805,True,False
86162,True,False
86177,True,False
81930,False,True
91872,True,False
31462,True,False
5454,False,True
38548,True,False
61738,True,False
86429,True,False
34369,False,True
91330,False,True
90615,True,False
60501,False,True
102349,True,False
13549,True,False
37050,False,True
77947,False,True
100223,True,False
89101,True,False
81319,False,True
86099,False,True
61414,True,False
93820,False,True
602,True,False
61583,True,False
18009,False,True
67938,True,False
86041,True,False
57960,False,True
29517,True,False
92726,False,True
91634,True,False
48230,True,False
53003,False,True
89938,False,True
72627,False,True
39121,False,True
11223,True,False
70553,True,False
64954,True,False
70866,True,False
84183,True,False
64466,True,False
1772,False,True
23100,False,True
13008,True,False
97408,True,False
17808,True,False
55396,False,True
93883,True,False
49079,False,True
47180,False,True
81484,True,False
73225,False,True
65100,True,False
97583,True,False
71320,False,True
93454,True,False
88892,True,False
68819,True,False
78688,True,False
84910,True,False
87590,True,False
84976,False,True
16723,False,True
84188,False,True
69362,True,False
65686,False,True
72826,False,True
23685,True,False
3250,False,True
29725,True,False
9198,True,False
89830,True,False
56309,False,True
63469,True,False
41505,True,False
32296,False,True
83770,True,False
56799,True,False
82850,True,False
89875,True,False
42598,True,False
88134,False,True
18826,True,False
85562,True,False
87296,True,False
43619,True,False
45917,True,False
35107,True,False
61461,True,False
98455,True,False
16569,False,True
49787,False,True
80235,True,False
49035,True,False
68821,False,True
78617,False,True
35608,True,False
73575,False,True
98498,False,True
85780,True,False
45268,False,True
99283,False,True
98943,False,True
25006,False,True
84164,False,True
67981,False,True
76203,False,True
73836,True,False
54628,True,False
33722,True,False
90911,False,True
25684,False,True
37822,True,False
36057,False,True
46600,True,False
86768,True,False
73076,False,True
72464,False,True
85328,False,True
47717,True,False
92148,True,False
39314,True,False
50391,True,False
102114,False,True
55242,True,False
33924,False,True
88451,True,False
62572,False,True
46841,True,False
42664,True,False
56737,True,False
50753,True,False
87384,False,True
81213,True,False
49522,False,True
54979,False,True
97036,True,False
100953,True,False
25463,False,True
38456,True,False
89566,True,False
87815,False,True
47448,False,True
90197,False,True
13651,False,True
20736,False,True
57714,True,False
19269,False,True
82171,True,False
38749,True,False
64214,False,True
99524,True,False
50631,True,False
20474,False,True
27600,True,False
37895,False,True
69032,True,False
43432,False,True
80166,True,False
76183,False,True
98734,True,False
91792,True,False
24442,True,False
69730,True,False
84946,True,False
820,False,True
15495,True,False
63725,False,True
18611,True,False
84742,True,False
102264,True,False
60216,True,False
66626,False,True
102745,False,True
11680,False,True
57435,True,False
43112,True,False
76464,True,False
20394,False,True
102993,False,True
7198,True,False
61111,True,False
15239,True,False
40925,True,False
31161,True,False
88280,False,True
32868,True,False
96341,True,False
46532,True,False
6725,False,True
89908,False,True
79928,False,True
81783,False,True
88487,True,False
96111,False,True
86076,False,True
72578,True,False
101070,False,True
24237,False,True
43049,False,True
99909,False,True
84305,True,False
87286,True,False
99306,True,False
94915,False,True
78994,False,True
87883,False,True
90686,False,True
9886,True,False
34990,False,True
76030,False,True
103379,True,False
66358,False,True
40498,False,True
64498,False,True
56409,False,True
66082,True,False
42101,False,True
79627,True,False
17718,False,True
37819,False,True
28704,False,True
50895,True,False
95192,True,False
96087,True,False
53494,False,True
89661,True,False
16087,True,False
103626,True,False
98812,False,True
7980,False,True
94394,True,False
98494,False,True
82884,True,False
84408,False,True
18759,True,False
2325,True,False
98938,False,True
72216,True,False
24188,True,False
43283,False,True
2684,True,False
86053,False,True
23976,False,True
43078,True,False
88343,False,True
34366,True,False
74648,True,False
89119,False,True
98005,True,False
9922,True,False
87576,False,True
59068,True,False
100253,True,False
49014,False,True
35039,False,True
96820,True,False
86,True,False
76016,True,False
17591,False,True
81746,True,False
92095,False,True
32475,False,True
42080,False,True
62518,False,True
70432,False,True
32437,True,False
95355,False,True
88319,False,True
17594,False,True
45856,True,False
26484,False,True
35151,False,True
14317,False,True
20061,True,False
72732,False,True
61737,True,False
48139,False,True
75021,True,False
46493,False,True
74776,True,False
83503,True,False
2492,True,False
50410,True,False
6151,False,True
61046,True,False
16745,False,True
86801,True,False
85618,True,False
53992,True,False
1874,False,True
81946,False,True
17380,True,False
102044,True,False
84465,True,False
84341,False,True
76434,True,False
61475,False,True
37825,False,True
38305,False,True
43053,True,False
28880,True,False
1946,True,False
103484,True,False
85076,True,False
48888,False,True
96681,True,False
64271,True,False
69279,True,False
4453,False,True
46891,False,True
500,True,False
33148,True,False
91952,True,False
13138,False,True
42854,True,False
246,True,False
93684,True,False
11230,False,True
77974,False,True
23276,False,True
81704,False,True
87511,True,False
19881,False,True
69447,True,False
25910,True,False
72223,True,False
58672,False,True
75371,False,True
86404,True,False
81002,True,False
60175,False,True
45723,True,False
13729,True,False
78780,True,False
43185,False,True
96555,True,False
76531,True,False
88782,True,False
19570,False,True
15628,True,False
49220,True,False
100711,False,True
63918,False,True
61213,False,True
64686,False,True
100568,True,False
84353,True,False
98713,False,True
6883,False,True
45129,False,True
70247,True,False
16103,True,False
69142,False,True
17425,False,True
98109,False,True
35623,False,True
46655,False,True
100752,False,True
23743,False,True
95925,False,True
13304,False,True
87695,True,False
60027,False,True
28291,True,False
10083,False,True
68299,True,False
94750,False,True
21258,True,False
89743,True,False
4066,True,False
76597,True,False
75369,True,False
88145,False,True
71647,False,True
1098,False,True
46993,True,False
78548,False,True
33606,True,False
97933,False,True
17142,True,False
36934,False,True
76152,True,False
87821,False,True
31696,False,True
87327,False,True
52647,True,False
84325,False,True
60290,True,False
77287,True,False
86877,True,False
44058,False,True
1519,False,True
41299,False,True
97546,True,False
83130,False,True
17281,False,True
28141,False,True
89521,True,False
80842,True,False
80679,False,True
84044,True,False
94492,False,True
94939,True,False
97855,True,False
540,True,False
62850,True,False
88585,False,True
6324,True,False
92736,True,False
90099,False,True
71397,False,True
27750,False,True
6335,False,True
43977,False,True
88856,False,True
76901,True,False
77894,True,False
34066,False,True
65017,True,False
20923,False,True
91860,True,False
83736,False,True
95205,False,True
95412,True,False
90016,True,False
91847,True,False
5068,True,False
79694,True,False
31684,True,False
59099,True,False
57379,True,False
78553,True,False
67674,True,False
41179,True,False
90008,True,False
91664,False,True
73194,False,True
76479,False,True
28488,False,True
57990,True,False
85380,True,False
38058,True,False
33002,True,False
30052,False,True
46322,True,False
74222,False,True
85203,True,False
11578,True,False
86242,False,True
69446,False,True
103440,False,True
17757,False,True
16258,False,True
38399,True,False
789,False,True
72109,False,True
75373,False,True
88725,False,True
88815,False,True
1622,False,True
9814,True,False
79589,True,False
15500,True,False
18235,False,True
72642,True,False
3065,False,True
23082,False,True
83718,False,True
57354,True,False
56380,True,False
65337,True,False
77818,False,True
21128,True,False
67465,False,True
91824,False,True
9293,False,True
99753,False,True
39981,False,True
82657,True,False
39047,False,True
12057,True,False
83786,False,True
53522,False,True
34773,True,False
57425,False,True
27530,False,True
72403,True,False
48978,False,True
100419,False,True
95407,True,False
88722,False,True
34637,False,True
68155,False,True
38795,False,True
4597,True,False
69088,False,True
54228,False,True
3470,False,True
5472,False,True
17319,False,True
91740,False,True
32570,False,True
90643,True,False
71129,False,True
64219,True,False
96655,False,True
55834,True,False
100989,True,False
99716,False,True
86291,True,False
1392,True,False
58520,True,False
1058,False,True
37887,True,False
29524,False,True
85332,True,False
64222,True,False
54312,False,True
7887,True,False
94379,True,False
48435,True,False
71683,True,False
49959,False,True
60196,True,False
96518,True,False
90057,True,False
51175,False,True
7566,True,False
61080,True,False
63996,True,False
89685,True,False
32188,True,False
63650,True,False
61190,False,True
7914,False,True
27084,False,True
15294,True,False
38015,False,True
7694,True,False
84923,False,True
19800,False,True
51393,True,False
4019,False,True
3423,False,True
18359,False,True
82569,True,False
92368,True,False
61312,False,True
39770,True,False
85121,True,False
26622,False,True
30244,False,True
89248,True,False
81043,True,False
58039,False,True
56317,False,True
33929,False,True
45523,True,False
44403,True,False
100188,False,True
28643,True,False
1866,True,False
12775,True,False
7948,False,True
6922,True,False
58516,False,True
57598,True,False
87781,False,True
12160,True,False
93104,True,False
30566,True,False
85709,False,True
15307,False,True
78051,False,True
76944,True,False
18842,True,False
59358,True,False
9682,False,True
10739,False,True
15900,True,False
14146,True,False
84979,False,True
32107,True,False
97762,True,False
42291,False,True
100604,True,False
82152,True,False
92046,True,False
68791,False,True
30660,False,True
71737,True,False
14097,True,False
92121,True,False
96617,True,False
20920,True,False
41085,False,True
61823,False,True
17518,True,False
83396,True,False
79529,False,True
100044,True,False
41494,True,False
73501,True,False
11070,True,False
75004,True,False
62840,False,True
28235,False,True
97796,False,True
47953,True,False
91871,True,False
93537,False,True
77920,False,True
30871,True,False
6462,True,False
41855,False,True
13100,True,False
8709,False,True
64915,False,True
97147,True,False
15249,True,False
102360,False,True
61245,True,False
83968,False,True
61587,False,True
76935,True,False
81001,True,False
53537,True,False
23848,True,False
42698,True,False
83944,False,True
60944,True,False
58432,False,True
91758,False,True
93142,False,True
66170,True,False
49733,False,True
51047,True,False
16677,False,True
90549,True,False
80530,True,False
99843,False,True
31869,False,True
32668,True,False
85207,False,True
60053,True,False
50679,True,False
90255,False,True
103437,True,False
94898,False,True
64055,True,False
52190,True,False
34294,False,True
8168,True,False
21583,True,False
18245,True,False
93945,True,False
63095,False,True
86097,True,False
38812,False,True
15525,False,True
19093,False,True
50471,True,False
56931,True,False
82767,False,True
84845,True,False
67539,False,True
50884,True,False
96103,False,True
92744,True,False
14421,True,False
7251,True,False
60763,True,False
81022,False,True
100035,False,True
70490,True,False
99713,False,True
26731,False,True
63230,False,True
94075,False,True
83265,True,False
19916,False,True
85197,True,False
89665,False,True
62007,False,True
65693,True,False
25913,True,False
51935,True,False
76601,True,False
98999,False,True
32075,False,True
32666,False,True
36886,False,True
62548,True,False
24919,False,True
93296,False,True
58969,False,True
50938,True,False
88111,True,False
44480,True,False
46610,False,True
99328,False,True
88037,True,False
64325,False,True
35022,False,True
87762,False,True
58962,False,True
102595,True,False
7772,False,True
10092,True,False
96887,True,False
82833,False,True
5074,True,False
14564,False,True
101148,True,False
14337,True,False
87486,False,True
14099,False,True
37470,True,False
62657,False,True
85966,False,True
87111,True,False
19095,False,True
84202,False,True
14495,False,True
30554,True,False
76205,True,False
91046,True,False
19245,False,True
34588,True,False
89729,True,False
26810,True,False
90652,False,True
942,False,True
14710,False,True
13402,False,True
21154,True,False
3068,True,False
67347,True,False
100546,True,False
73330,False,True
78666,False,True
40969,False,True
101871,True,False
72093,True,False
53235,False,True
34707,False,True
99794,False,True
50078,True,False
47087,True,False
2624,True,False
86871,True,False
92627,True,False
15765,False,True
33859,False,True
21418,False,True
44393,True,False
88492,True,False
79844,True,False
85065,False,True
76520,False,True
82577,True,False
60155,True,False
6186,False,True
6111,True,False
92859,False,True
81693,False,True
26111,False,True
98894,True,False
35043,True,False
84671,False,True
72175,True,False
48994,False,True
71881,False,True
17049,False,True
75006,False,True
81194,True,False
73367,True,False
83094,True,False
35990,False,True
81361,False,True
14975,False,True
1258,True,False
68951,True,False
6329,False,True
22182,False,True
20583,False,True
55151,False,True
37458,True,False
6695,False,True
99207,True,False
38412,True,False
58227,False,True
32239,True,False
84129,False,True
87740,False,True
103292,True,False
34224,True,False
64196,False,True
73826,False,True
91449,True,False
76706,False,True
88920,True,False
88459,False,True
98166,False,True
41527,False,True
46426,False,True
70617,False,True
74968,True,False
39558,True,False
81990,False,True
92398,False,True
41706,True,False
90326,True,False
25869,False,True
30009,True,False
41652,True,False
34955,True,False
27010,False,True
44350,False,True
48432,False,True
66972,False,True
6955,False,True
6795,False,True
26359,False,True
94729,False,True
33871,False,True
5486,False,True
55566,False,True
85095,False,True
55515,False,True
81343,False,True
75992,True,False
40545,True,False
91521,True,False
56087,True,False
91655,False,True
87467,False,True
87737,False,True
78151,True,False
8514,True,False
88552,False,True
89570,False,True
75616,True,False
41321,False,True
80488,True,False
71722,True,False
47433,True,False
60684,True,False
2633,True,False
79075,False,True
10652,True,False
53032,False,True
41765,False,True
74517,False,True
44113,False,True
103415,True,False
52708,False,True
86672,True,False
53980,False,True
5214,True,False
76750,True,False
96396,True,False
14648,True,False
83809,True,False
41563,True,False
10592,True,False
20114,False,True
72389,True,False
57436,False,True
59492,True,False
49543,True,False
93867,True,False
15719,True,False
68031,True,False
47549,False,True
73071,True,False
67189,False,True
68574,True,False
66743,True,False
97073,True,False
95056,True,False
13232,False,True
99931,True,False
86157,True,False
42722,False,True
63219,True,False
36927,True,False
28929,True,False
38825,False,True
78123,True,False
66052,True,False
101161,True,False
33192,True,False
76099,False,True
69094,False,True
79341,True,False
53358,True,False
84696,True,False
69506,True,False
14125,True,False
3132,False,True
73040,True,False
77824,True,False
28446,True,False
90315,True,False
12083,False,True
62939,False,True
89934,True,False
65792,True,False
5331,True,False
72702,True,False
49540,False,True
72653,True,False
99920,False,True
52656,True,False
89239,True,False
39340,False,True
93381,True,False
15496,False,True
89000,True,False
40952,False,True
78697,False,True
45417,False,True
29999,True,False
94948,False,True
91248,False,True
103408,False,True
97574,False,True
54050,False,True
62651,False,True
63050,True,False
92658,True,False
5655,False,True
9574,False,True
32294,True,False
4690,False,True
20619,False,True
87426,True,False
68002,True,False
38736,False,True
70999,True,False
3943,False,True
96786,True,False
79524,True,False
55150,True,False
55587,True,False
81467,False,True
68710,False,True
23888,True,False
36290,False,True
40340,True,False
37095,True,False
70585,False,True
29546,True,False
73459,False,True
87624,False,True
52925,False,True
40749,True,False
91989,True,False
23933,False,True
22636,False,True
97520,False,True
88578,False,True
31777,False,True
87085,True,False
96903,True,False
10560,True,False
14956,False,True
44124,False,True
48655,True,False
44964,True,False
103425,False,True
18476,False,True
98226,True,False
38320,True,False
40846,True,False
45895,False,True
102339,True,False
51776,False,True
36769,False,True
4790,False,True
98659,False,True
25955,True,False
101904,False,True
74559,True,False
62641,True,False
71997,True,False
68285,True,False
39075,False,True
91809,False,True
80108,False,True
89978,True,False
94958,True,False
63616,False,True
82473,False,True
60117,True,False
49813,False,True
57901,False,True
18916,True,False
20038,False,True
93456,True,False
56987,False,True
78828,True,False
15676,False,True
89826,False,True
43795,True,False
77145,True,False
39597,True,False
84647,True,False
97683,True,False
96918,False,True
30688,False,True
37370,False,True
86982,False,True
25026,True,False
87009,True,False
2776,True,False
28964,True,False
3926,True,False
67153,True,False
84274,False,True
80725,False,True
65612,True,False
15444,True,False
638,True,False
34379,False,True
28496,True,False
82980,True,False
94392,True,False
50131,True,False
9113,True,False
29869,False,True
17501,False,True
71275,True,False
62339,True,False
16456,False,True
88131,True,False
103033,True,False
82502,False,True
93528,False,True
45483,False,True
65097,False,True
19462,True,False
5675,True,False
88202,False,True
86247,True,False
59001,True,False
37664,True,False
88074,False,True
76109,False,True
58259,True,False
62142,True,False
49153,False,True
63025,False,True
90824,False,True
92547,False,True
65653,True,False
44430,True,False
85731,False,True
103132,False,True
89683,False,True
94944,True,False
45537,False,True
88887,True,False
80550,True,False
22384,False,True
102462,True,False
2446,True,False
48281,False,True
42353,False,True
62586,False,True
18429,True,False
86710,False,True
59953,True,False
89435,True,False
48320,False,True
72081,True,False
29896,True,False
66296,False,True
44032,True,False
97870,False,True
54600,True,False
26032,False,True
33500,False,True
71910,False,True
63333,True,False
93266,True,False
58552,True,False
49097,True,False
687,True,False
9303,True,False
8509,False,True
19369,True,False
68953,True,False
29301,True,False
75043,True,False
17365,False,True
93519,False,True
67458,False,True
93205,False,True
87832,True,False
94895,True,False
90978,True,False
49867,True,False
32967,False,True
63430,True,False
61169,False,True
71914,True,False
35697,False,True
76802,False,True
40964,True,False
90502,False,True
33891,False,True
62215,False,True
34788,True,False
102354,False,True
23747,False,True
87750,False,True
51325,True,False
4258,False,True
70168,True,False
88606,True,False
91407,False,True
5344,False,True
96967,False,True
27450,True,False
86188,False,True
69044,True,False
61649,False,True
83882,False,True
92287,True,False
14466,False,True
48591,False,True
93150,True,False
21709,False,True
47880,False,True
96430,True,False
56319,True,False
77678,False,True
35020,True,False
7036,True,False
28905,False,True
56879,True,False
86753,True,False
924,True,False
39276,False,True
22562,True,False
76598,True,False
78778,True,False
41204,False,True
4937,False,True
70259,False,True
92774,True,False
102902,True,False
40453,True,False
84208,True,False
55073,False,True
23698,False,True
68578,True,False
15521,True,False
76551,False,True
95235,False,True
57636,True,False
83672,False,True
53399,False,True
33620,False,True
91384,True,False
81702,False,True
26884,True,False
9672,True,False
92429,True,False
45700,False,True
17844,False,True
85469,False,True
44991,True,False
52860,True,False
33080,False,True
64718,False,True
85051,False,True
598,True,False
98111,False,True
93172,True,False
48631,False,True
10846,False,True
11117,True,False
49694,True,False
14688,False,True
64005,True,False
89545,False,True
100046,True,False
85496,False,True
99754,False,True
4598,True,False
95498,False,True
85846,False,True
52581,False,True
65751,False,True
22357,True,False
102003,False,True
25444,True,False
69197,True,False
81365,False,True
99604,True,False
50129,True,False
35830,False,True
97514,True,False
89394,False,True
69389,False,True
89027,False,True
38669,True,False
83918,False,True
88847,False,True
73109,False,True
91000,False,True
67692,False,True
35558,False,True
82090,True,False
82895,True,False
80995,False,True
14669,True,False
86476,False,True
90891,False,True
47769,True,False
57718,True,False
64633,False,True
93455,False,True
1453,False,True
37845,False,True
12943,True,False
89722,True,False
33907,True,False
94279,False,True
22093,True,False
85089,False,True
68171,False,True
81226,True,False
38195,True,False
13564,True,False
27348,False,True
47021,False,True
61387,False,True
1498,False,True
44831,False,True
87431,False,True
100191,False,True
60365,True,False
18865,False,True
72393,False,True
85525,False,True
29533,False,True
83933,True,False
82496,True,False
49037,False,True
97794,True,False
52456,False,True
48182,False,True
60493,True,False
86817,False,True
90785,False,True
35988,True,False
60426,True,False
101202,False,True
92512,False,True
5857,False,True
1054,True,False
83702,True,False
17239,False,True
12866,True,False
82508,False,True
58960,False,True
53911,True,False
97091,False,True
15626,False,True
75352,True,False
34745,True,False
79005,True,False
41049,False,True
23653,False,True
13010,True,False
58946,False,True
21237,False,True
32497,False,True
36932,True,False
51644,False,True
87160,False,True
77843,True,False
93416,True,False
64179,True,False
3207,True,False
94638,False,True
56364,True,False
86571,False,True
47470,False,True
101166,True,False
61839,False,True
87123,True,False
19649,True,False
76938,True,False
99725,True,False
1832,True,False
14689,True,False
51229,False,True
87752,False,True
37242,True,False
14800,True,False
96671,False,True
38710,False,True
94736,False,True
11489,False,True
9424,True,False
84045,False,True
89289,True,False
103050,True,False
84210,True,False
53461,True,False
80923,False,True
99891,True,False
84890,False,True
68616,True,False
24070,False,True
29600,False,True
95244,False,True
29978,False,True
81204,False,True
63282,False,True
4769,True,False
25347,False,True
32647,False,True
25745,True,False
58119,False,True
61692,False,True
82751,False,True
3354,False,True
59571,False,True
87118,True,False
20112,True,False
54371,False,True
30782,False,True
85466,True,False
103161,False,True
38784,False,True
43320,False,True
13953,True,False
14344,True,False
23039,False,True
88760,False,True
74965,False,True
73783,False,True
97087,False,True
28580,True,False
9881,True,False
49975,False,True
4927,False,True
65427,False,True
48745,False,True
49366,True,False
59100,True,False
87982,False,True
38451,False,True
88835,True,False
17580,True,False
56415,True,False
95639,True,False
36104,False,True
83331,True,False
36133,False,True
100240,True,False
90593,False,True
7552,True,False
55537,False,True
80548,False,True
68403,False,True
69046,False,True
39833,False,True
90359,False,True
42359,True,False
15623,False,True
49667,False,True
12835,True,False
87475,False,True
60638,True,False
97454,False,True
33450,False,True
52715,True,False
68020,True,False
98149,True,False
43693,False,True
61488,True,False
37460,True,False
44374,True,False
49553,True,False
85221,False,True
91215,True,False
54492,False,True
69085,False,True
50724,True,False
30659,False,True
49344,True,False
9211,True,False
21168,True,False
86217,False,True
91857,False,True
96912,True,False
44907,False,True
31010,False,True
81491,True,False
37852,True,False
84836,True,False
77236,True,False
58925,False,True
23876,False,True
78756,False,True
94589,False,True
87210,False,True
50967,False,True
58644,False,True
46929,False,True
92733,False,True
89861,True,False
63882,False,True
14348,False,True
91671,False,True
98246,True,False
51573,True,False
77045,True,False
31576,False,True
39668,True,False
2439,False,True
88099,True,False
40862,True,False
88084,False,True
99473,False,True
41506,False,True
7086,False,True
67711,False,True
90769,True,False
73006,False,True
64600,True,False
97003,False,True
97059,False,True
40826,True,False
27227,True,False
66405,False,True
15050,True,False
50819,True,False
53038,True,False
64821,True,False
7368,True,False
6748,False,True
27379,False,True
94754,False,True
57072,False,True
28041,False,True
80084,False,True
87600,True,False
46275,True,False
12589,False,True
98110,True,False
80730,False,True
80336,True,False
13789,False,True
100594,True,False
79502,True,False
331,False,True
92317,True,False
84363,True,False
58372,True,False
41120,True,False
2303,False,True
6230,True,False
6903,False,True
78217,True,False
39265,True,False
30812,False,True
93986,True,False
11085,True,False
25691,True,False
90312,False,True
26304,False,True
86798,True,False
34053,False,True
97094,True,False
83059,True,False
46326,False,True
85814,True,False
62859,False,True
82196,False,True
69551,False,True
26339,True,False
343,True,False
73594,False,True
19199,True,False
50223,False,True
29487,True,False
803,False,True
53009,True,False
7381,False,True
86117,True,False
81882,False,True
24035,True,False
7840,False,True
87363,False,True
46433,True,False
4311,True,False
71234,True,False
90349,False,True
15846,True,False
42782,True,False
35080,True,False
84832,False,True
42208,True,False
26050,True,False
20634,True,False
40115,True,False
77891,False,True
24186,False,True
3006,False,True
48759,True,False
3908,False,True
33849,True,False
94061,True,False
16568,True,False
46032,False,True
49372,False,True
90355,True,False
97122,True,False
6094,True,False
100417,False,True
97290,False,True
74695,False,True
27065,False,True
70845,True,False
95822,False,True
102365,True,False
43358,True,False
52000,True,False
88002,False,True
46079,False,True
55713,True,False
85566,False,True
10863,False,True
85479,True,False
71081,False,True
11259,True,False
66316,False,True
26202,True,False
84271,False,True
7519,False,True
51220,True,False
57788,True,False
28549,True,False
95419,True,False
60742,False,True
52181,True,False
23954,False,True
27858,True,False
85139,True,False
85656,False,True
36593,False,True
84220,True,False
17602,True,False
85729,False,True
78054,False,True
78759,True,False
50180,True,False
25647,False,True
27179,True,False
88263,False,True
51909,True,False
82593,True,False
24915,True,False
79401,False,True
57729,False,True
83157,False,True
29084,False,True
16695,False,True
95744,True,False
51989,True,False
89113,True,False
5200,True,False
82882,False,True
98594,True,False
96074,False,True
85064,False,True
75221,False,True
19821,True,False
80200,False,True
22223,True,False
18772,True,False
62002,True,False
88538,False,True
67422,False,True
46754,False,True
72239,True,False
35855,True,False
7042,True,False
99989,True,False
97821,True,False
76003,False,True
89275,False,True
26467,True,False
42699,True,False
79531,False,True
65347,False,True
87485,True,False
38172,True,False
51461,True,False
3526,True,False
54216,False,True
4163,True,False
84871,True,False
91462,True,False
19126,False,True
3070,False,True
25586,False,True
32522,False,True
60470,False,True
14910,False,True
87228,False,True
77174,False,True
88683,False,True
97812,False,True
45617,True,False
2518,False,True
72177,True,False
47200,True,False
54085,True,False
53209,False,True
14379,False,True
96752,False,True
47224,False,True
47164,False,True
34526,True,False
58464,False,True
16447,False,True
88622,False,True
19666,True,False
17420,False,True
15173,False,True
4830,False,True
94032,False,True
72442,False,True
13814,False,True
99805,True,False
36119,True,False
46914,True,False
91397,True,False
12004,True,False
46136,False,True
102645,True,False
22365,False,True
75714,True,False
57506,False,True
30425,False,True
64960,False,True
99064,True,False
100756,True,False
13854,True,False
14242,True,False
82553,True,False
90555,False,True
65294,True,False
59121,False,True
14860,True,False
89322,False,True
9825,True,False
57713,True,False
15954,False,True
1640,True,False
62220,False,True
58311,True,False
8587,True,False
89131,True,False
36418,True,False
12082,False,True
44050,False,True
88933,False,True
99767,False,True
4948,False,True
206,True,False
19489,True,False
68699,True,False
84926,False,True
67986,True,False
88095,False,True
30928,True,False
66362,True,False
47901,False,True
68107,True,False
71076,True,False
73149,True,False
92610,True,False
64622,True,False
84463,True,False
92799,False,True
33273,True,False
67869,False,True
75922,False,True
30231,True,False
79327,False,True
29932,True,False
86321,True,False
71688,True,False
21182,False,True
91653,True,False
87865,False,True
81727,True,False
91049,True,False
70436,False,True
83222,False,True
9304,False,True
66602,False,True
52873,False,True
76139,False,True
69204,False,True
24202,True,False
19018,True,False
12944,False,True
46940,True,False
89782,False,True
50565,False,True
52141,False,True
13046,True,False
64227,False,True
55822,False,True
40794,False,True
43974,True,False
89603,False,True
56313,False,True
37382,False,True
17337,False,True
39356,False,True
20440,False,True
102737,True,False
66226,True,False
88704,False,True
86612,False,True
57413,True,False
99089,True,False
64392,True,False
18925,False,True
84833,True,False
14828,True,False
94045,True,False
65459,False,True
22498,False,True
84052,True,False
22579,True,False
31180,True,False
3093,False,True
71210,False,True
47700,True,False
89825,False,True
83268,False,True
36079,False,True
102643,True,False
44294,False,True
56408,True,False
97811,True,False
30229,True,False
6988,False,True
78743,False,True
46623,False,True
28002,True,False
45860,False,True
56118,False,True
44585,False,True
63700,False,True
30717,True,False
77941,False,True
98904,True,False
30914,True,False
48041,False,True
16619,False,True
99812,True,False
103319,False,True
39512,True,False
87872,False,True
53979,True,False
43345,False,True
16124,False,True
44255,True,False
77069,False,True
18401,True,False
8745,False,True
43691,True,False
79746,True,False
2889,True,False
18653,True,False
81203,False,True
92941,True,False
97721,True,False
80779,False,True
84055,True,False
99746,False,True
16963,True,False
28227,True,False
102110,True,False
20153,True,False
63462,False,True
21422,False,True
97977,True,False
98388,False,True
96561,True,False
3298,True,False
42321,False,True
36337,True,False
80707,False,True
43807,False,True
11,True,False
65899,False,True
90460,False,True
48654,False,True
51885,False,True
39709,False,True
69083,True,False
35981,True,False
94197,False,True
62677,False,True
85174,False,True
86472,False,True
80883,True,False
42576,False,True
58626,True,False
63951,False,True
76487,False,True
31029,False,True
40321,True,False
17475,True,False
47598,False,True
100334,False,True
67871,True,False
80954,True,False
53545,True,False
45060,False,True
9631,True,False
97249,True,False
100174,False,True
102606,True,False
27314,False,True
90928,True,False
47513,True,False
68041,False,True
12534,True,False
85765,False,True
31708,True,False
20685,False,True
38911,True,False
27243,False,True
89999,False,True
34269,True,False
70608,False,True
14532,True,False
102020,False,True
82717,True,False
63217,True,False
42859,True,False
89451,True,False
68343,False,True
28876,True,False
63484,False,True
82059,True,False
24770,True,False
77750,False,True
22154,True,False
62825,True,False
69230,False,True
91076,False,True
102753,True,False
29615,True,False
13663,False,True
34065,True,False
99116,True,False
8516,True,False
34647,False,True
93127,True,False
8813,True,False
30965,True,False
94283,False,True
88053,False,True
101033,True,False
101099,True,False
85880,False,True
89887,False,True
