dog_id,breed_type_Ancient and Spitz,breed_type_Herding dogs,breed_type_Mastiff-Like,breed_type_Mixed,breed_type_Retriever,breed_type_Scent Hounds,breed_type_Spaniels,breed_type_Terriers,breed_type_Toy dogs,breed_type_Working dogs
58620,False,False,True,False,False,False,False,False,False,False
73133,False,False,False,False,False,False,True,False,False,False
87778,False,False,False,False,False,False,True,False,False,False
39729,False,False,True,False,False,False,False,False,False,False
96098,False,False,True,False,False,False,False,False,False,False
50769,False,False,False,True,False,False,False,False,False,False
44237,False,False,False,False,True,False,False,False,False,False
18486,False,False,False,False,False,False,True,False,False,False
42942,False,False,False,False,False,True,False,False,False,False
49924,False,False,False,False,False,False,False,False,True,False
92721,False,False,False,False,True,False,False,False,False,False
5413,False,False,False,False,False,False,False,False,False,True
84600,False,False,False,False,False,False,True,False,False,False
83714,False,False,False,False,False,False,False,False,True,False
87340,False,False,False,False,False,True,False,False,False,False
70488,False,True,False,False,False,False,False,False,False,False
30042,False,True,False,False,False,False,False,False,False,False
5670,False,False,False,False,False,False,True,False,False,False
36453,False,False,False,False,False,False,False,False,False,True
50492,False,False,False,False,False,False,True,False,False,False
12688,False,False,True,False,False,False,False,False,False,False
46837,False,False,False,False,True,False,False,False,False,False
31048,True,False,False,False,False,False,False,False,False,False
19929,False,False,False,True,False,False,False,False,False,False
67800,False,True,False,False,False,False,False,False,False,False
20846,False,False,False,False,False,True,False,False,False,False
90856,False,False,True,False,False,False,False,False,False,False
355,False,False,True,False,False,False,False,False,False,False
85464,False,False,False,False,False,False,False,False,True,False
82201,False,False,True,False,False,False,False,False,False,False
8104,False,False,False,False,False,False,False,False,True,False
4523,False,False,False,False,False,False,False,False,False,True
58474,False,False,False,False,False,False,False,True,False,False
32099,False,False,False,False,True,False,False,False,False,False
62079,False,False,False,True,False,False,False,False,False,False
90323,False,False,False,False,False,False,False,False,True,False
57601,False,False,True,False,False,False,False,False,False,False
28579,False,True,False,False,False,False,False,False,False,False
91858,False,False,False,False,False,False,False,False,True,False
11167,False,False,False,False,False,False,False,False,False,True
41376,True,False,False,False,False,False,False,False,False,False
100406,False,False,False,False,False,False,True,False,False,False
68295,False,False,False,False,False,False,False,False,True,False
69780,False,False,False,False,False,False,False,False,True,False
8731,False,False,False,False,True,False,False,False,False,False
68571,False,False,False,False,False,True,False,False,False,False
43400,False,True,False,False,False,False,False,False,False,False
82986,False,False,False,False,False,False,False,True,False,False
42663,False,False,False,False,True,False,False,False,False,False
28707,False,False,False,False,False,False,False,False,False,True
102167,False,False,True,False,False,False,False,False,False,False
94954,False,False,False,False,False,False,False,True,False,False
17771,False,False,True,False,False,False,False,False,False,False
65069,False,False,False,False,False,False,False,True,False,False
11615,False,False,False,False,False,False,False,False,False,True
93286,False,False,False,False,True,False,False,False,False,False
73201,False,False,False,True,False,False,False,False,False,False
1942,False,True,False,False,False,False,False,False,False,False
100888,False,True,False,False,False,False,False,False,False,False
95449,False,False,False,False,True,False,False,False,False,False
30502,False,False,False,False,False,False,False,True,False,False
74845,False,False,False,False,True,False,False,False,False,False
44326,False,False,False,False,False,False,False,False,True,False
76593,False,False,False,False,False,False,False,False,False,True
22054,False,False,False,False,False,False,False,True,False,False
79165,False,False,False,False,True,False,False,False,False,False
27209,False,True,False,False,False,False,False,False,False,False
19844,False,False,False,False,False,True,False,False,False,False
34551,False,False,False,False,False,True,False,False,False,False
31603,False,False,False,False,True,False,False,False,False,False
25167,False,False,False,False,True,False,False,False,False,False
12888,False,False,False,False,True,False,False,False,False,False
99375,False,False,False,False,True,False,False,False,False,False
42170,False,False,True,False,False,False,False,False,False,False
95204,False,False,False,False,False,False,False,True,False,False
32581,True,False,False,False,False,False,False,False,False,False
5367,False,False,True,False,False,False,False,False,False,False
54014,False,True,False,False,False,False,False,False,False,False
87392,False,True,False,False,False,False,False,False,False,False
8925,False,True,False,False,False,False,False,False,False,False
86289,False,False,False,False,False,False,True,False,False,False
93204,False,False,False,False,False,False,False,False,True,False
27199,False,False,False,False,False,True,False,False,False,False
69305,False,False,False,False,True,False,False,False,False,False
6031,False,False,False,False,False,False,True,False,False,False
8584,True,False,False,False,False,False,False,False,False,False
61474,False,False,False,False,False,False,False,True,False,False
12112,False,False,False,False,False,False,False,False,True,False
77064,False,True,False,False,False,False,False,False,False,False
76185,False,False,True,False,False,False,False,False,False,False
4355,False,False,False,False,False,False,False,False,False,True
68942,False,False,False,False,True,False,False,False,False,False
36742,False,False,False,False,False,False,True,False,False,False
80221,False,False,False,False,False,False,False,False,False,True
88241,False,False,False,False,False,False,False,False,True,False
87563,False,False,False,False,False,False,False,False,True,False
49439,False,False,False,False,False,False,False,False,True,False
11297,True,False,False,False,False,False,False,False,False,False
44148,False,False,False,True,False,False,False,False,False,False
28241,False,False,False,False,False,False,False,False,True,False
90308,False,False,False,False,False,False,False,True,False,False
90618,False,False,False,False,False,False,False,False,False,True
92848,False,False,False,False,False,False,False,False,True,False
55049,False,False,False,False,False,False,False,True,False,False
25281,False,False,True,False,False,False,False,False,False,False
50715,False,False,False,False,False,False,False,False,False,True
99872,False,True,False,False,False,False,False,False,False,False
1019,False,False,True,False,False,False,False,False,False,False
37481,False,False,False,False,False,False,False,False,False,True
2451,False,False,False,False,False,False,False,False,False,True
15666,False,False,False,False,False,True,False,False,False,False
82523,False,False,False,False,False,False,False,True,False,False
69380,False,False,False,False,False,False,False,True,False,False
88639,False,False,False,False,False,False,False,True,False,False
60013,False,False,False,False,True,False,False,False,False,False
90611,False,False,False,True,False,False,False,False,False,False
95095,False,True,False,False,False,False,False,False,False,False
53168,False,False,False,False,False,False,False,False,True,False
58964,False,False,False,False,False,False,False,True,False,False
23552,False,False,True,False,False,False,False,False,False,False
48318,False,True,False,False,False,False,False,False,False,False
29042,False,False,False,False,True,False,False,False,False,False
86689,False,False,False,False,False,False,True,False,False,False
55581,False,False,True,False,False,False,False,False,False,False
95125,False,False,False,False,False,False,False,False,False,True
62646,False,False,False,False,False,False,True,False,False,False
50350,False,False,False,True,False,False,False,False,False,False
84548,False,False,True,False,False,False,False,False,False,False
36960,False,False,False,False,True,False,False,False,False,False
85565,False,False,False,True,False,False,False,False,False,False
100430,False,False,True,False,False,False,False,False,False,False
150,False,False,True,False,False,False,False,False,False,False
38444,False,False,False,False,False,False,False,False,True,False
72595,False,False,False,False,False,False,False,True,False,False
101094,False,False,False,False,False,False,False,False,False,True
20277,False,False,False,True,False,False,False,False,False,False
29950,False,True,False,False,False,False,False,False,False,False
77313,False,False,False,False,False,False,False,False,False,True
69982,False,False,False,False,False,False,True,False,False,False
24154,False,False,False,True,False,False,False,False,False,False
87129,False,False,False,False,False,False,False,False,True,False
77973,False,False,False,False,True,False,False,False,False,False
47419,False,False,False,True,False,False,False,False,False,False
4270,False,False,True,False,False,False,False,False,False,False
9185,False,True,False,False,False,False,False,False,False,False
82768,False,False,False,False,False,False,False,False,False,True
92401,False,True,False,False,False,False,False,False,False,False
50621,False,False,False,False,False,False,False,True,False,False
16173,False,True,False,False,False,False,False,False,False,False
15723,False,False,False,False,True,False,False,False,False,False
80908,False,False,False,False,True,False,False,False,False,False
32480,False,False,False,False,False,False,False,False,True,False
37165,False,False,True,False,False,False,False,False,False,False
27756,True,False,False,False,False,False,False,False,False,False
89412,False,False,True,False,False,False,False,False,False,False
86962,False,False,False,False,False,False,True,False,False,False
85127,False,False,True,False,False,False,False,False,False,False
49744,False,False,False,False,False,False,False,False,False,True
40204,False,False,False,False,False,False,False,False,False,True
97712,False,True,False,False,False,False,False,False,False,False
76332,False,False,False,False,False,False,False,True,False,False
38130,False,False,False,True,False,False,False,False,False,False
97951,False,False,True,False,False,False,False,False,False,False
62025,False,False,True,False,False,False,False,False,False,False
81308,False,False,True,False,False,False,False,False,False,False
66081,False,False,True,False,False,False,False,False,False,False
18457,False,True,False,False,False,False,False,False,False,False
32662,False,False,False,False,False,True,False,False,False,False
35460,False,False,False,False,False,True,False,False,False,False
88273,True,False,False,False,False,False,False,False,False,False
24481,True,False,False,False,False,False,False,False,False,False
67234,False,False,False,False,False,True,False,False,False,False
62097,False,False,False,False,False,False,True,False,False,False
39595,False,False,False,False,True,False,False,False,False,False
102874,False,False,False,False,False,False,False,False,True,False
28559,False,False,False,False,False,False,False,False,False,True
103422,False,False,False,True,False,False,False,False,False,False
81185,False,False,True,False,False,False,False,False,False,False
84949,False,False,False,False,True,False,False,False,False,False
86001,False,False,False,False,True,False,False,False,False,False
9271,False,False,False,False,False,False,True,False,False,False
87787,False,False,True,False,False,False,False,False,False,False
81209,False,False,False,False,False,False,False,True,False,False
86236,False,False,False,False,False,False,False,False,True,False
84606,False,False,False,False,False,False,False,False,False,True
66131,False,False,True,False,False,False,False,False,False,False
18609,False,False,False,True,False,False,False,False,False,False
80427,False,False,False,False,True,False,False,False,False,False
37957,False,False,False,False,False,False,False,True,False,False
76876,False,False,False,False,True,False,False,False,False,False
72498,False,True,False,False,False,False,False,False,False,False
40871,False,False,False,False,True,False,False,False,False,False
65228,False,False,False,False,False,False,False,False,False,True
91649,False,False,False,False,False,False,False,False,True,False
78101,False,False,False,False,True,False,False,False,False,False
58355,False,False,False,False,False,False,False,False,True,False
56497,False,False,False,False,True,False,False,False,False,False
22694,False,True,False,False,False,False,False,False,False,False
72382,True,False,False,False,False,False,False,False,False,False
28423,False,False,True,False,False,False,False,False,False,False
58898,False,False,False,False,False,False,True,False,False,False
98298,False,False,False,False,False,False,False,True,False,False
49890,False,False,False,False,False,False,True,False,False,False
23253,False,False,False,False,True,False,False,False,False,False
61511,False,False,False,False,False,True,False,False,False,False
31887,False,False,False,False,False,False,False,False,True,False
38056,False,False,False,False,True,False,False,False,False,False
97238,False,False,True,False,False,False,False,False,False,False
657,False,False,False,False,True,False,False,False,False,False
14662,False,False,False,True,False,False,False,False,False,False
87336,False,False,True,False,False,False,False,False,False,False
77249,False,True,False,False,False,False,False,False,False,False
64518,False,False,False,False,True,False,False,False,False,False
39480,False,False,False,False,True,False,False,False,False,False
98745,False,False,False,True,False,False,False,False,False,False
58356,False,False,False,False,False,False,False,True,False,False
20412,False,False,True,False,False,False,False,False,False,False
62652,False,True,False,False,False,False,False,False,False,False
97829,False,False,True,False,False,False,False,False,False,False
56946,False,False,False,False,True,False,False,False,False,False
6621,False,False,False,False,False,False,False,False,True,False
17237,False,False,True,False,False,False,False,False,False,False
2256,False,True,False,False,False,False,False,False,False,False
91467,False,False,False,False,False,True,False,False,False,False
13657,False,False,True,False,False,False,False,False,False,False
54338,False,False,False,True,False,False,False,False,False,False
36083,False,False,False,True,False,False,False,False,False,False
21114,False,True,False,False,False,False,False,False,False,False
69153,False,False,True,False,False,False,False,False,False,False
35709,True,False,False,False,False,False,False,False,False,False
15942,False,False,False,False,False,False,False,False,False,True
51462,False,False,False,False,False,False,False,True,False,False
32417,False,False,False,False,False,True,False,False,False,False
27995,False,True,False,False,False,False,False,False,False,False
10365,False,False,False,False,False,False,False,False,True,False
61181,False,False,False,False,True,False,False,False,False,False
72634,False,False,False,False,True,False,False,False,False,False
43858,False,False,False,False,False,False,False,False,True,False
75465,False,False,False,False,False,False,False,False,False,True
76211,False,True,False,False,False,False,False,False,False,False
33542,False,True,False,False,False,False,False,False,False,False
83948,False,False,False,False,True,False,False,False,False,False
1072,False,False,True,False,False,False,False,False,False,False
48170,False,False,False,False,False,False,False,True,False,False
77248,False,False,False,False,False,False,False,False,True,False
54586,False,False,False,False,False,False,False,False,False,True
88431,False,False,False,False,False,False,False,False,True,False
24175,False,False,False,False,False,False,False,False,True,False
72662,False,False,False,False,False,False,False,False,False,True
55975,False,False,False,False,False,False,True,False,False,False
69107,True,False,False,False,False,False,False,False,False,False
99681,False,False,False,False,False,False,False,False,True,False
709,False,False,True,False,False,False,False,False,False,False
35426,False,False,False,True,False,False,False,False,False,False
8307,False,False,False,False,False,False,False,False,False,True
102318,False,False,False,False,False,False,False,False,True,False
28648,False,True,False,False,False,False,False,False,False,False
72754,False,False,False,False,False,False,True,False,False,False
67225,False,False,False,False,False,True,False,False,False,False
94674,False,False,False,False,False,False,True,False,False,False
59894,False,False,False,False,True,False,False,False,False,False
94485,False,False,True,False,False,False,False,False,False,False
15447,False,False,False,True,False,False,False,False,False,False
69432,False,False,False,False,True,False,False,False,False,False
58493,True,False,False,False,False,False,False,False,False,False
75254,False,False,False,False,True,False,False,False,False,False
92869,False,False,False,False,False,False,False,False,False,True
31117,False,False,False,False,False,False,True,False,False,False
85556,False,True,False,False,False,False,False,False,False,False
17818,False,False,True,False,False,False,False,False,False,False
28686,False,False,True,False,False,False,False,False,False,False
73682,False,False,False,False,True,False,False,False,False,False
15091,False,False,False,False,False,True,False,False,False,False
88292,False,False,False,False,True,False,False,False,False,False
5373,False,True,False,False,False,False,False,False,False,False
16497,False,False,False,False,True,False,False,False,False,False
80012,False,True,False,False,False,False,False,False,False,False
38276,False,False,False,False,True,False,False,False,False,False
18227,False,False,False,False,True,False,False,False,False,False
85475,False,False,False,False,False,False,False,False,False,False
58054,False,False,False,False,False,False,False,False,True,False
1495,False,False,False,False,False,False,True,False,False,False
59704,True,False,False,False,False,False,False,False,False,False
100896,False,False,True,False,False,False,False,False,False,False
92528,False,False,True,False,False,False,False,False,False,False
88022,False,False,False,False,False,False,False,False,True,False
39162,False,False,False,True,False,False,False,False,False,False
5218,False,False,False,False,False,True,False,False,False,False
92664,False,True,False,False,False,False,False,False,False,False
26466,False,True,False,False,False,False,False,False,False,False
94187,False,False,False,False,False,False,False,False,True,False
81114,False,False,False,False,False,True,False,False,False,False
66281,False,False,False,False,True,False,False,False,False,False
57339,False,False,False,False,False,False,False,False,False,True
86698,False,False,False,False,True,False,False,False,False,False
3553,False,False,False,False,False,False,False,False,True,False
87166,False,False,False,False,False,False,True,False,False,False
68773,False,False,False,False,False,False,False,True,False,False
47538,False,False,False,False,False,True,False,False,False,False
80140,False,False,False,False,False,False,False,False,False,True
83517,False,False,False,False,False,True,False,False,False,False
93839,False,False,False,False,False,False,False,True,False,False
55053,False,False,True,False,False,False,False,False,False,False
52766,False,False,False,False,False,False,False,False,True,False
21861,False,False,False,True,False,False,False,False,False,False
83101,False,False,False,False,False,False,False,False,True,False
90688,False,False,True,False,False,False,False,False,False,False
89359,False,False,False,False,False,True,False,False,False,False
94968,False,False,False,False,False,False,False,True,False,False
40650,False,False,False,True,False,False,False,False,False,False
83145,False,True,False,False,False,False,False,False,False,False
24771,False,True,False,False,False,False,False,False,False,False
79257,False,False,True,False,False,False,False,False,False,False
2201,False,False,False,False,False,False,True,False,False,False
9735,False,False,False,False,True,False,False,False,False,False
10268,False,False,False,False,True,False,False,False,False,False
12519,False,False,False,False,True,False,False,False,False,False
59933,False,False,False,False,True,False,False,False,False,False
7788,False,True,False,False,False,False,False,False,False,False
69405,False,False,False,False,False,False,False,False,True,False
96980,False,False,False,False,False,True,False,False,False,False
49749,False,False,False,False,False,False,False,False,False,True
36717,False,False,False,False,False,False,False,False,True,False
20633,False,False,False,False,False,False,False,True,False,False
75058,False,True,False,False,False,False,False,False,False,False
42678,False,True,False,False,False,False,False,False,False,False
10051,False,False,True,False,False,False,False,False,False,False
71016,False,False,True,False,False,False,False,False,False,False
61128,False,False,False,False,True,False,False,False,False,False
76524,False,True,False,False,False,False,False,False,False,False
72090,False,False,True,False,False,False,False,False,False,False
85878,False,False,False,False,False,False,False,True,False,False
41621,False,False,False,False,False,True,False,False,False,False
61810,True,False,False,False,False,False,False,False,False,False
72669,False,False,False,False,True,False,False,False,False,False
60982,False,False,False,False,True,False,False,False,False,False
97533,False,False,False,False,False,False,False,False,False,True
94861,False,False,False,False,False,False,False,False,False,True
17563,False,False,False,True,False,False,False,False,False,False
64388,False,False,True,False,False,False,False,False,False,False
91090,False,True,False,False,False,False,False,False,False,False
72598,False,False,False,False,False,False,False,False,False,True
50725,False,True,False,False,False,False,False,False,False,False
1452,True,False,False,False,False,False,False,False,False,False
92485,True,False,False,False,False,False,False,False,False,False
87929,False,False,False,False,True,False,False,False,False,False
18253,False,False,False,False,False,True,False,False,False,False
95636,False,False,False,False,False,True,False,False,False,False
95686,False,False,False,False,True,False,False,False,False,False
7957,False,False,False,False,True,False,False,False,False,False
21355,False,False,False,False,True,False,False,False,False,False
64341,False,False,False,False,False,False,False,False,False,True
51789,False,False,False,False,True,False,False,False,False,False
31644,False,True,False,False,False,False,False,False,False,False
3511,False,False,False,False,False,True,False,False,False,False
30004,False,False,True,False,False,False,False,False,False,False
57915,False,False,False,False,False,False,False,True,False,False
52202,False,False,False,False,True,False,False,False,False,False
63046,False,False,False,False,False,False,False,False,False,True
24970,False,False,False,False,True,False,False,False,False,False
3092,False,False,False,False,True,False,False,False,False,False
11897,False,False,False,False,False,False,False,True,False,False
56739,False,True,False,False,False,False,False,False,False,False
54547,False,False,False,True,False,False,False,False,False,False
96490,False,False,False,False,False,True,False,False,False,False
45216,False,False,False,False,False,False,False,True,False,False
46180,False,False,False,False,True,False,False,False,False,False
102218,False,False,False,False,True,False,False,False,False,False
60419,False,False,False,True,False,False,False,False,False,False
90837,False,False,True,False,False,False,False,False,False,False
46421,False,True,False,False,False,False,False,False,False,False
30021,False,False,True,False,False,False,False,False,False,False
93844,False,False,False,False,True,False,False,False,False,False
62118,False,False,True,False,False,False,False,False,False,False
26912,False,False,True,False,False,False,False,False,False,False
61380,False,False,False,False,False,False,False,False,False,True
65133,False,False,True,False,False,False,False,False,False,False
99785,False,False,False,False,False,False,False,True,False,False
1486,False,False,False,False,True,False,False,False,False,False
54856,False,False,False,False,True,False,False,False,False,False
87315,True,False,False,False,False,False,False,False,False,False
50929,False,False,False,False,False,True,False,False,False,False
88235,False,False,True,False,False,False,False,False,False,False
32441,False,False,False,False,True,False,False,False,False,False
86727,False,True,False,False,False,False,False,False,False,False
33822,False,False,True,False,False,False,False,False,False,False
78966,False,True,False,False,False,False,False,False,False,False
41582,False,True,False,False,False,False,False,False,False,False
30246,False,False,False,False,False,True,False,False,False,False
43039,True,False,False,False,False,False,False,False,False,False
13354,False,False,False,False,False,False,False,False,True,False
77933,False,False,False,False,False,False,False,False,True,False
42694,False,False,True,False,False,False,False,False,False,False
88820,True,False,False,False,False,False,False,False,False,False
68210,False,False,False,False,False,False,False,False,True,False
57171,False,False,False,False,False,True,False,False,False,False
102219,False,False,False,False,False,False,False,False,False,True
95937,False,False,True,False,False,False,False,False,False,False
84925,False,False,False,False,False,False,False,False,True,False
37447,False,False,False,False,False,False,False,False,False,True
92068,False,False,False,False,False,False,True,False,False,False
12714,False,False,False,False,False,False,False,False,True,False
9458,False,False,False,False,True,False,False,False,False,False
89134,False,True,False,False,False,False,False,False,False,False
73045,False,False,False,False,True,False,False,False,False,False
16222,False,False,False,False,False,False,True,False,False,False
30250,False,True,False,False,False,False,False,False,False,False
57525,False,False,False,False,False,False,False,False,True,False
82611,False,False,False,False,False,False,False,False,True,False
17922,False,False,False,False,False,False,True,False,False,False
61794,True,False,False,False,False,False,False,False,False,False
15540,False,False,False,False,False,False,False,True,False,False
13824,False,False,False,False,False,False,False,False,False,True
71270,False,False,False,False,False,True,False,False,False,False
88799,False,False,False,False,True,False,False,False,False,False
46615,False,True,False,False,False,False,False,False,False,False
26796,False,False,True,False,False,False,False,False,False,False
68223,False,False,True,False,False,False,False,False,False,False
71663,False,True,False,False,False,False,False,False,False,False
31098,False,False,False,False,False,False,True,False,False,False
87458,False,False,False,False,False,False,True,False,False,False
10590,False,False,False,False,False,True,False,False,False,False
82783,False,False,False,False,False,False,False,True,False,False
64453,False,False,False,False,False,False,True,False,False,False
4531,False,False,False,False,False,False,False,False,True,False
70751,False,False,True,False,False,False,False,False,False,False
90767,False,False,False,True,False,False,False,False,False,False
78501,False,True,False,False,False,False,False,False,False,False
30786,False,False,False,False,False,True,False,False,False,False
88763,False,False,False,True,False,False,False,False,False,False
47174,False,False,False,False,False,False,False,False,True,False
929,False,False,False,False,False,False,False,False,True,False
91050,False,False,False,False,False,False,False,False,True,False
14177,False,False,False,False,True,False,False,False,False,False
83359,False,True,False,False,False,False,False,False,False,False
43097,False,False,True,False,False,False,False,False,False,False
68830,False,False,True,False,False,False,False,False,False,False
103176,False,False,False,False,False,False,True,False,False,False
44004,False,False,False,False,False,False,False,False,True,False
31678,False,False,True,False,False,False,False,False,False,False
95652,False,True,False,False,False,False,False,False,False,False
13337,False,False,False,False,False,False,False,False,True,False
42153,False,False,False,False,False,False,True,False,False,False
74283,True,False,False,False,False,False,False,False,False,False
96384,False,False,False,False,False,False,False,False,False,True
55845,False,True,False,False,False,False,False,False,False,False
29033,False,False,False,False,False,False,False,True,False,False
85447,False,False,False,False,False,True,False,False,False,False
6980,False,False,False,False,False,False,False,True,False,False
21907,False,False,False,False,True,False,False,False,False,False
91307,False,False,False,False,True,False,False,False,False,False
48450,False,False,False,False,False,False,True,False,False,False
103336,False,True,False,False,False,False,False,False,False,False
64595,False,True,False,False,False,False,False,False,False,False
50324,False,False,False,False,False,False,True,False,False,False
77779,True,False,False,False,False,False,False,False,False,False
1538,False,False,False,False,False,False,False,False,False,True
66098,False,False,False,False,False,False,False,False,False,False
33185,False,False,True,False,False,False,False,False,False,False
44142,False,True,False,False,False,False,False,False,False,False
76391,False,False,False,False,False,False,False,False,False,True
63156,True,False,False,False,False,False,False,False,False,False
68156,False,False,False,False,False,True,False,False,False,False
84316,False,True,False,False,False,False,False,False,False,False
55694,False,False,True,False,False,False,False,False,False,False
92681,False,False,False,False,False,False,False,False,False,True
12729,False,False,True,False,False,False,False,False,False,False
64181,True,False,False,False,False,False,False,False,False,False
83466,False,False,False,False,False,False,True,False,False,False
27426,False,False,False,False,False,False,True,False,False,False
82556,False,False,False,True,False,False,False,False,False,False
34223,False,True,False,False,False,False,False,False,False,False
2204,False,False,False,False,False,False,False,False,False,True
57132,False,False,False,False,False,False,False,True,False,False
91434,False,True,False,False,False,False,False,False,False,False
100455,False,False,True,False,False,False,False,False,False,False
84287,False,True,False,False,False,False,False,False,False,False
30804,False,False,False,False,False,False,True,False,False,False
72187,False,True,False,False,False,False,False,False,False,False
42327,False,True,False,False,False,False,False,False,False,False
85270,True,False,False,False,False,False,False,False,False,False
100793,False,True,False,False,False,False,False,False,False,False
53702,False,False,False,False,False,False,True,False,False,False
45011,False,True,False,False,False,False,False,False,False,False
86268,False,False,False,False,False,False,False,False,True,False
68385,False,False,True,False,False,False,False,False,False,False
6565,False,False,False,False,False,False,False,False,False,True
95349,False,True,False,False,False,False,False,False,False,False
21136,False,True,False,False,False,False,False,False,False,False
67500,False,True,False,False,False,False,False,False,False,False
85338,False,True,False,False,False,False,False,False,False,False
84083,False,False,False,False,False,False,True,False,False,False
9447,False,False,False,False,False,True,False,False,False,False
68027,False,False,False,False,True,False,False,False,False,False
79058,False,False,False,False,False,False,True,False,False,False
73878,False,False,False,False,False,True,False,False,False,False
30780,False,False,False,True,False,False,False,False,False,False
41232,False,False,False,False,True,False,False,False,False,False
87744,False,False,False,False,False,False,False,False,True,False
65209,False,False,False,False,True,False,False,False,False,False
70996,False,False,False,False,False,False,False,False,False,True
26863,False,False,False,False,False,False,False,False,True,False
51147,False,True,False,False,False,False,False,False,False,False
89235,False,False,False,False,False,False,False,True,False,False
91925,False,False,False,False,True,False,False,False,False,False
35152,False,False,False,False,False,False,False,False,True,False
63844,True,False,False,False,False,False,False,False,False,False
45832,False,False,False,False,False,False,False,True,False,False
77192,True,False,False,False,False,False,False,False,False,False
32622,False,False,False,False,True,False,False,False,False,False
102295,False,False,False,False,False,False,False,True,False,False
15401,False,False,False,False,False,False,False,False,True,False
85037,False,False,False,False,False,False,False,False,True,False
82025,False,False,False,False,False,False,True,False,False,False
42800,False,False,False,False,True,False,False,False,False,False
49264,False,False,False,False,False,False,False,False,False,True
95254,False,False,False,False,True,False,False,False,False,False
83572,False,False,False,False,False,False,False,False,True,False
4655,False,False,False,False,False,True,False,False,False,False
78625,False,False,False,False,False,False,False,False,False,True
54531,False,False,True,False,False,False,False,False,False,False
96107,False,True,False,False,False,False,False,False,False,False
64371,False,False,False,True,False,False,False,False,False,False
79366,True,False,False,False,False,False,False,False,False,False
80593,True,False,False,False,False,False,False,False,False,False
99079,False,False,False,False,False,False,False,False,True,False
97116,False,True,False,False,False,False,False,False,False,False
21695,False,False,False,False,True,False,False,False,False,False
57825,False,False,False,False,False,True,False,False,False,False
74820,False,False,True,False,False,False,False,False,False,False
27312,False,False,False,False,False,False,True,False,False,False
37697,False,True,False,False,False,False,False,False,False,False
36491,False,False,False,False,False,False,False,False,False,True
39648,False,False,False,False,False,False,False,True,False,False
38708,False,False,True,False,False,False,False,False,False,False
12517,False,False,False,False,False,True,False,False,False,False
80154,False,True,False,False,False,False,False,False,False,False
59614,False,False,False,False,True,False,False,False,False,False
76623,False,False,False,False,True,False,False,False,False,False
64862,False,False,False,False,False,False,False,False,False,True
51428,False,False,False,True,False,False,False,False,False,False
62622,False,False,False,False,False,False,False,True,False,False
85614,False,False,False,False,False,False,False,False,True,False
9141,False,False,False,False,True,False,False,False,False,False
43163,True,False,False,False,False,False,False,False,False,False
95020,False,False,True,False,False,False,False,False,False,False
89108,False,False,False,False,False,False,False,False,False,True
22258,False,False,False,False,False,False,False,False,True,False
61059,False,False,False,False,False,False,False,True,False,False
86957,False,False,True,False,False,False,False,False,False,False
63709,False,False,False,False,True,False,False,False,False,False
78048,False,False,False,False,False,True,False,False,False,False
39307,False,False,False,False,True,False,False,False,False,False
79532,False,False,False,False,False,True,False,False,False,False
51476,False,False,False,False,True,False,False,False,False,False
91869,False,False,False,False,True,False,False,False,False,False
96800,True,False,False,False,False,False,False,False,False,False
45454,False,False,False,False,False,True,False,False,False,False
59054,False,False,False,False,False,True,False,False,False,False
44918,False,False,False,False,False,False,True,False,False,False
35708,True,False,False,False,False,False,False,False,False,False
65925,False,False,False,False,False,False,False,False,True,False
86064,False,True,False,False,False,False,False,False,False,False
81570,False,False,False,False,False,False,True,False,False,False
99804,False,True,False,False,False,False,False,False,False,False
102241,False,False,False,False,False,False,False,False,True,False
89237,False,False,False,False,False,False,False,False,True,False
81592,False,False,False,False,False,False,False,True,False,False
63290,False,False,False,False,True,False,False,False,False,False
5789,True,False,False,False,False,False,False,False,False,False
10795,False,True,False,False,False,False,False,False,False,False
34017,False,False,True,False,False,False,False,False,False,False
21245,False,False,False,False,False,False,False,True,False,False
43351,False,False,False,False,False,False,False,False,False,True
32999,False,True,False,False,False,False,False,False,False,False
102987,False,False,False,False,False,True,False,False,False,False
96214,False,False,False,False,False,False,False,True,False,False
30573,False,False,False,False,True,False,False,False,False,False
36004,True,False,False,False,False,False,False,False,False,False
71771,False,False,False,False,False,False,False,False,False,False
45759,False,False,True,False,False,False,False,False,False,False
26123,True,False,False,False,False,False,False,False,False,False
66284,True,False,False,False,False,False,False,False,False,False
73790,False,False,False,False,False,False,True,False,False,False
89657,False,False,True,False,False,False,False,False,False,False
12693,False,False,False,False,False,False,False,False,True,False
70369,False,False,False,False,False,False,False,False,False,True
8442,False,False,True,False,False,False,False,False,False,False
32827,True,False,False,False,False,False,False,False,False,False
59939,False,False,False,False,False,False,False,False,True,False
41458,False,False,False,True,False,False,False,False,False,False
76324,False,True,False,False,False,False,False,False,False,False
99537,True,False,False,False,False,False,False,False,False,False
3967,False,True,False,False,False,False,False,False,False,False
557,False,False,True,False,False,False,False,False,False,False
54953,False,False,False,False,False,False,False,False,False,True
92325,False,False,False,False,False,False,False,False,False,True
96501,False,False,False,False,False,True,False,False,False,False
22082,False,False,False,False,True,False,False,False,False,False
56463,False,False,False,False,False,False,False,True,False,False
40446,False,False,False,False,True,False,False,False,False,False
38222,False,False,False,False,False,False,False,False,False,True
90674,False,False,True,False,False,False,False,False,False,False
